COMPOSER,YEAR,INSTR,OPUS,NUMBER,KEY,METER,FORM,MM#,FREQ,M#,GLOBAL_SEC,LOCAL_SEC,CAD,GLOBAL_RN,AMBIG,STAGE_1_CPT,STAGE_2_CPT,STAGE_3_CPT,STAGE_4_CPT,STAGE_5_CPT,STAGE_6_CPT,STAGE_7_CPT,STAGE_8_CPT,STAGE_9_CPT,STAGE_10_CPT,STAGE_11_CPT,STAGE_12_CPT,BL_PAROXY_R,BL_DESCEND_C
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,4,C#m,3/4,CT,139,1,40,B,a,IAC,"V/V,v",Y,"[38,3.5],[2,2]","[39,1.75],[#1,5]","[39,2],[#1,2]","[39,3],[2,2]","[40,1],[#4,2]","[40,1.75],[5,2]","[40,2],[2,2]",n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,4,C#m,3/4,CT,139,1,44,B,a,IAC,"V/IV,IV",Y,"[43,1],[7,1]","[43,1.5],[1,1]","[43,2],[#3,7]","[43,3],[#6,7]","[44,1],[5,#6]","[44,1.5],[4,#6]","[44,2],[1,#6]",n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,4,C#m,3/4,CT,139,1,48,B,a,HC,V/IV,Y,"[48,1],[#3]","[48,1.5],[2]","[48,2],[1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,4,C#m,3/4,CT,139,2,"52,60",B,b,HC,"V,V/IV",N,"[51,1],[4,2]","[51,1.75],[4,2]","[51,2],[5,5]","[51,3],[4,2]","[52,1],[4,1]","[52,1.5],[#3,1]","[52,2],[#3,5]","[52,2.5],[#2,5]","[52,3],[#3,1]",n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,4,C#m,3/4,CT,139,1,56,B,b,PAC,"V,I",N,"[55,1],[#4,5]","[55,1.75],[5,5]","[55,2],[5,2]","[55,2.25],[5,2]","[55,2.5],[#6,2]","[55,2.75],[5,2]","[55,3],[#4,2]","[55,3.5],[5,2]","[56,1],[2,1]","[56,1.75],[#3,1]","[56,2],[1,5]",n/a,1,1
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,4,C#m,3/4,CT,139,2,"104,108",A',a,IAC,"V,I",N,"[103,1],[#3,5]","[103,1.75],[2,5]","[103,2],[#1,2]","[103,2.5],[2,2]","[103,3],[4,2]","[103,3.5],[#7,2]","[104,1],[2,1]","[104,1.75],[1,1]","[104,2],[#7,5]","[104,2.75],[1,5]","[104,3],[#3,5]",n/a,1,0
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,4,C#m,3/4,CT,139,2,"130,134",CD,n/a,IAC,"V,i",Y,"[129,1],[5,#7]","[129,1.75],[6,#7]","[129,2],[5,#7]","[129,3],[5,#7]","[130,1],[5,1]","[130,1.75],[5,1]","[130,2],[5,1]",n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,4,C#m,3/4,CT,139,1,139,CD,n/a,PAC,"V,i",N,"[137,3],[2,5]","[138,1.75],[3,5]","[138,2],[2,5]","[138,3.5],[1,5]","[139,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 134/KK IIb,"-/4 ""Notre temps""",Am,3/4,CT,112,4,"4,12,84,92",A,a,IAC,"V,i",N,"[4,1],[#7,5]","[4,1.75],[2,5]","[4,2],[1,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 134/KK IIb,"-/4 ""Notre temps""",Am,3/4,CT,112,4,"8,16,88,96",A,a,PAC,"V/III,III",N,"[8,1],[2,7]","[8,1.75],[4,7]","[8,2],[3,3]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 134/KK IIb,"-/4 ""Notre temps""",Am,3/4,CT,112,4,"20,28,100,108",A,b,PAC,"V/V,V",N,"[19,3],[#4,2]","[20,1],[5,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 134/KK IIb,"-/4 ""Notre temps""",Am,3/4,CT,112,4,"24,32,104,112",A,b,PAC,"V,i",N,"[23,3],[2,5]","[24,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 134/KK IIb,"-/4 ""Notre temps""",Am,3/4,CT,112,2,"40,72",B,a,HC,"ct7,V",Y,"[40,1],[#3,#3]","[40,1.75],[#1,5]","[40,2],[#3,#3]","[40,3],[2,2]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 134/KK IIb,"-/4 ""Notre temps""",Am,3/4,CT,112,2,"48,80",B,a,IAC,I,Y,"[48,1],[2,2]","[48,1.75],[1,1]","[48,2],[2,2]","[48,3],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 134/KK IIb,"-/4 ""Notre temps""",Am,3/4,CT,112,1,56,B,b,HC,V/V,Y,"[56,1],[#7,#7]","[56,1.75],[#6,2]","[56,2],[#7,#7]","[56,3],[#6,#6]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 134/KK IIb,"-/4 ""Notre temps""",Am,3/4,CT,112,1,64,B,b,HC,"V,V/V",Y,"[64,1],[#7,5]","[64,1.75],[#6,3]","[64,2],[#7,2]","[64,3],[1,#6]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 140/KK IIb,"-/5 ""Gaillard""",Am,3/4,CT,131,6,"4,8,36,40,80,84",A,a,HC,"V/V,V",N,"[4,2],[#6,2]","[4,3],[#7,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 140/KK IIb,"-/5 ""Gaillard""",Am,3/4,CT,131,2,"12,88",A,a,HC,"ii,V",N,"[12,1],[2,4]","[12,1.5],[6,4]","[12,2],[1,4]","[12,2.5],[3,4]","[12,3],[2,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 140/KK IIb,"-/5 ""Gaillard""",Am,3/4,CT,131,2,"16,92",A,a,HC,"ii,V/III",N,"[16,1],[2,4]","[16,1.5],[6,4]","[16,2],[1,4]","[16,2.5],[3,4]","[16,3],[2,7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 140/KK IIb,"-/5 ""Gaillard""",Am,3/4,CT,131,4,"20,24,96,100",A,b,HC,"V/VII,V/III",N,"[20,2],[1,4]","[20,3],[2,7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 140/KK IIb,"-/5 ""Gaillard""",Am,3/4,CT,131,2,"28,104",A,b,HC,"vii/VII,V/III",N,"[28,1],[b5,7]","[28,1.5],[#6,7]","[28,2],[3,7]","[28,2.5],[b5,7]","[28,3],[4,7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 140/KK IIb,"-/5 ""Gaillard""",Am,3/4,CT,131,2,"48,64",B,a,IAC,"V,I",Y,"[47,3],[4,5]","[47,3.5],[5,5]","[48,1],[4,1]","[48,1.5],[#3,1]","[48,2],[#6,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 140/KK IIb,"-/5 ""Gaillard""",Am,3/4,CT,131,1,56,B,b,PAC,"V/#III,#III",N,"[55,1],[#1,#7]","[55,1.5],[#7,#7]","[55,2],[#6,#4]","[55,3],[#5,#7]","[55,3.5],[#4,#7]","[56,1],[#6,#3]","[56,1.5],[#5,#3]","[56,2],[#3,#7]",n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 140/KK IIb,"-/5 ""Gaillard""",Am,3/4,CT,131,1,76,B,a',HC,V,N,"[76,1],[#7]","[76,1.5],[6]","[76,2],[5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 140/KK IIb,"-/5 ""Gaillard""",Am,3/4,CT,131,2,"112,116*",CD,n/a,IAC,"V,i",N,"[111,3],[2,5]","[111,3.33],[3,5]","[111,3.66],[2,5]","[112,1],[1,1]","[112,2],[7]","[112,2.5],[6]","[112,3],[5,5]",n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 140/KK IIb,"-/5 ""Gaillard""",Am,3/4,CT,131,1,119,CD,n/a,PC,"iv,i",N,"[118,3],[3,4]","[119,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 140/KK IIb,"-/5 ""Gaillard""",Am,3/4,CT,131,1,124,CD,n/a,PC,"II,i",Y,"[123,3.5],[1,2]","[124,1],[1,2]","[124,1.75],[1,3]","[124,2],[1,3]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1839-1841,piano,B 140/KK IIb,"-/5 ""Gaillard""",Am,3/4,CT,131,2,"128,130",CD,n/a,PC,"II,i",Y,"[127,3],[1,#4]","[128,1],[1,#4]","[128,1.75],[1,5]","[128,2],[1,3]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,1,GM,3/4,CT,104,3,"4,28,60",A,a,IAC,"ct7,I",Y,"[4,1],[6,1]","[4,2],[5,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,1,GM,3/4,CT,104,3,"8,32,64",A,a,IAC,"V/IV,IV",Y,"[8,1],[1,1]","[8,2],[6,4]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,1,GM,3/4,CT,104,3,"16,40,72",A,a,PAC,"V,I",N,"[16,1],[1,5]","[16,1.75],[7,5]","[16,2],[2,5]","[16,3],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,1,GM,3/4,CT,104,1,20,A,b,IAC,"iv/VI,vi",Y,"[19,1],[4,6]","[19,1.5],[5,6]","[19,2],[6,6]","[19,3],[5,6]","[19,3.5],[4,6]","[20,1],[3,6]","[20,1.75],[#2,6]","[20,2],[3,6]","[20,3],[1,6]",n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,1,GM,3/4,CT,104,1,24,A,b,IAC,"iv/VI,vi",Y,"[23,1],[4,6]","[23,1.5],[5,6]","[23,2],[6,6]","[23,3],[5,6]","[23,3.5],[4,6]","[24,1],[3,6]",n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,1,GM,3/4,CT,104,1,44,B,n/a,PAC,"V/bIII,bIII",Y,"[43,3],[2,4]","[43,3.5],[2,b7]","[44,1],[b3,b3]","[44,1.5],[b3,b7]","[44,2],[b3,b3]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,1,GM,3/4,CT,104,1,48,B,n/a,HC,"i,V",N,"[47,3],[b6,1]","[47,3.5],[5,b3]","[48,1],[5,5]","[48,1.5],[5,2]","[48,2],[2,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,1,GM,3/4,CT,104,1,52,B,n/a,HC,"IV,V/VI",Y,"[51,3],[1,4]","[51,3.75],[1,3]","[52,1],[7,3]","[52,1.5],[7,#6]","[52,2],[7,7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,1,GM,3/4,CT,104,1,56,B,n/a,HC,V,N,"[55,1],[6,5]","[55,1.5],[5,5]","[55,2],[4,5]","[55,3],[3,5]","[55,3.75],[2,5]","[56,1],[#1,5]","[56,2],[2,5]",n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,1,GM,3/4,CT,104,1,80,CD,a,IAC,"V,I",N,"[79,1],[#1,5]","[79,1.75],[2,5]","[79,2],[3,5]","[79,3],[4,5]","[80,1],[6,1]","[80,1.75],[5,1]","[80,2],[3,1]",n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,1,GM,3/4,CT,104,1,89,CD,a,PAC,"V,I",N,"[88,1],[6,5]","[88,1.75],[5,5]","[88,2],[4,5]","[88,3],[7,5]","[89,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,1,GM,3/4,CT,104,4,"93,97,99*,101*",CD,b,IAC,"V,I",N,"[92,1],[4,5]","[92,1.75],[4,2]","[92,2],[4,5]","[92,3],[4,5]","[92,3.33],[5,5]","[92,3.66],[4,5]","[93,1],[3,1]",n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,1,GM,3/4,CT,104,1,103,CD,b,PC,"iv,I",N,"[102,3],[b6,4]","[103,1],[b6,1]","[103,1.5],[5,1]","[103,2],[5,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,2,AbM,3/4,CT,103,1,7,IN,n/a,HC,V,Y,"[7,1],[3,5]","[7,2],[2,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,2,AbM,3/4,CT,103,6,"12,20*,43,51*,87,95*",A,a,PAC,"V,I",N,"[10,3.5],[3,5]","[11,1],[2,5]","[11,1.5],[#1,5]","[11,2],[2,4]","[11,2.5],[3,4]","[11,3],[7,4]","[12,1],[1,1]","[12,1.75],[7,1]","[12,2],[1,5]",n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,2,AbM,3/4,CT,103,3,"16,47,91",A,a,PAC,"V/VI,vi",N,"[14,3.5],[1,3]","[15,1],[7,3]","[15,1.5],[6,3]","[15,2],[7,2]","[15,2.5],[1,2]","[15,3],[#5,2]","[16,1],[6,6]",n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,2,AbM,3/4,CT,103,3,"28,59,103",A,a,PAC,"V,I",N,"[27,1],[#1,5]","[27,1.5],[2,5]","[27,2],[7,2]","[27,2.5],[6,2]","[27,3],[5,2]","[27,3.5],[5,2]","[28,1],[4,1]","[28,1.5],[3,1]","[28,2],[1,5]",n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,2,AbM,3/4,CT,103,1,36,A,b,PAC,"V/III,III",N,"[35,1],[#5,7]","[35,1.5],[6,7]","[35,2],[7,7]","[35,3],[#5,7]","[35,3.5],[#4,7]","[36,1],[3,3]","[36,1.75],[#2,3]","[36,2],[3,7]",n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,2,AbM,3/4,CT,103,2,"63,79",B,a,IAC,"V/IV,IV",N,"[62,1],[b7,1]","[62,1.75],[6,1]","[62,2],[b7,1]","[62,3],[7,1]","[63,1],[2,4]","[63,1.75],[2,4]","[63,2],[2,4]","[63,3],[1,4]",n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,2,AbM,3/4,CT,103,2,"67,83",B,a,PAC,"V/IV,IV",N,"[66,1],[b7,1]","[66,1.75],[1,1]","[66,2],[2,1]","[66,3],[3,1]","[67,1],[5,4]","[67,1.75],[5,4]","[67,2],[5,4]","[67,3],[4,4]",n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,2,AbM,3/4,CT,103,1,71,B,b,HC,"ii,V/II",N,"[70,1],[2,2]","[70,1.75],[2,2]","[70,2],[2,2]","[70,3],[3,2]","[71,1],[#1,6]","[71,1.75],[7,6]","[71,2],[#1,6]","[71,3],[6,6]",n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,2,AbM,3/4,CT,103,1,75,B,b,HC,"V,V/IV",N,"[74,1.75],[2,5]","[74,2],[2,5]","[74,3],[3,5]","[75,1],[1,1]","[75,1.75],[7,1]","[75,2],[1,1]","[75,3],[5,1]",n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,2,"5,97",A,a,IAC,"V,i",N,"[4,1],[2,#4]","[4,1.5],[2,2]","[4,2],[2,5]","[4,3.5],[2,5]","[5,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,2,"9,101",A,a,HC,"V/V,V",Y,"[8,1],[#6,1]","[8,1.5],[#6,#6]","[8,2],[#6,2]","[8,3.5],[#6,2]","[9,1],[#7,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,2,"16,108",A,a,PAC,"V,i",N,"[14,3.5],[5,5]","[15,1],[2,5]","[15,1.5],[5,5]","[15,2],[5,5]","[15,3.5],[5,5]","[16,1],[2,1]","[16,1.5],[3,1]","[16,2],[1,1]",n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,2,"20,112",A,b,PC,"IV/III,III",N,"[19,1.75],[1,6]","[19,2],[1,3]","[19,2.33],[2,3]","[19,2.66],[1,3]","[19,3],[7,3]","[19,3.5],[6,3]","[20,1],[7,3]","[20,1.75],[7,3]","[20,2],[5,3]",n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,2,"24,116",A,b,PC,"iv,i",N,"[23,1.75],[6,4]","[23,2],[6,1]","[23,2.33],[7,1]","[23,2.66],[6,1]","[23,3],[5,1]","[23,3.5],[4,1]","[24,1],[5,1]","[24,1.75],[5,1]","[24,2],[3,1]",n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,2,"28,120",A,b,IAC,"V/V,V",Y,"[27,1],[2,2]","[27,1.5],[2,2]","[27,2],[2,#3]","[27,2.5],[2,#4]","[27,3],[1,5]","[27,3.5],[1,#6]","[28,1],[#7,#7]","[28,1.5],[#7,5]",n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,2,"32,124",A,b,IAC,"V/V,V",N,"[31,1],[2,5]","[31,1.5],[2,#4]","[31,2],[2]","[31,2.5],[#3]","[31,3],[2,2]","[32,1],[2,1]","[32,1.5],[2,#7]","[32,2],[5]","[32,2.5],[#6]","[32,3],[2,5]",n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,2,"37,129",A,b,PAC,"V/V,V",N,"[36,2],[#6,2]","[36,3],[#7,2]","[37,1],[5,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,2,"41,133*",A,b,IAC,"V/V,V",N,"[40,1],[1,5]","[40,1.5],[#6,5]","[40,2],[2,5]","[40,3.5],[1,5]","[41,1],[#7,5]","[41,1.5],[#6,5]","[41,2],[5,5]",n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,2,"52,84",B,a,HC,"V/IV,V/VII",N,"[51,1],[2,1]","[51,1.5],[1,1]","[51,2],[7,7]","[51,3],[5,7]","[52,1],[4,4]","[52,1.5],[1,4]","[52,2],[4,4]",n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,1,60,B,a,PC,"iv/v,v",Y,"[59,1],[2,5]","[59,1.5],[1,5]","[59,2],[7,2]","[59,3],[5,3]","[60,1],[2,5]","[60,1.5],[7,5]","[60,2],[5,2]",n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,1,64,B,b,PAC,"V/III,III",N,"[63,1],[1,7]","[63,1.5],[7,7]","[63,2],[5,6]","[63,3.5],[4,6]","[64,1],[4,3]","[64,1.5],[b4,3]","[64,2],[3,5]",n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,1,68,B,b,IAC,"V,i",N,"[67,1],[2]","[67,1.5],[1]","[67,2],[#7,5]","[67,3],[1,5]","[67,3.5],[2,5]","[68,1],[4,1]","[68,2],[4,5]","[68,3],[3,5]",n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,1,76,B,b,HC,V/VII,N,"[75,1],[4,4]","[75,1.5],[2,4]","[75,2],[1,4]","[75,3],[4]","[76,1],[5,4]","[76,2],[5,3]","[76,2.5],[4,3]","[76,3],[b4]","[76,3.5],[3]",n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,1,92,B,a',HC,V,N,"[91,1],[2,5]","[91,1.5],[1,5]","[91,2],[#7,2]","[91,3],[#7,#7]","[91,3.5],[1,#7]","[92,1],[#3,2]","[92,1.75],[2,2]","[92,2],[5]",n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,1,141,CD,a,HC,"VI,V",Y,"[140,1],[1]","[140,1.33],[2]","[140,1.66],[1]","[140,2],[7,3]","[140,2.5],[6,3]","[140,3],[3,3]","[140,3.5],[1,3]","[141,1],[1,5]","[141,1.5],[#7,5]",n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,1,157,CD,b,PC,"iv,i",N,"[156,3],[1,3]","[156,3.5],[6,1]","[157,1],[3,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,2
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,1,159,CD,b,PAC,"V/VII,VII",N,"[158,2],[2,4]","[158,3.5],[1,4]","[159,1],[7,7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,1,165,CD,b,IAC,"V/bII,bII",N,"[164,3],[3,6]","[164,3.5],[#3,6]","[165,1],[4,b2]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,1,167,CD,b,PAC,V/bIV/bIV,N,"[166,2],[6,b1]","[166,3.5],[b5,b1]","[167,1],[b4,b4]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,1,181,CD,c,PAC,"V,i",N,"[180,1],[5]","[180,1.5],[5]","[180,2],[3]","[180,3],[2,5]","[181,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,2,"185,189",CD,c,IAC,"V,i",N,"[184,1],[4,1]","[184,1.5],[2,1]","[184,2],[5,1]","[184,3.5],[4,1]","[185,1],[5,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1841-1842,piano,50,3,C#m,3/4,CT,192,1,192,CD,c,PAC,"V,i",N,"[191,3.75],[5,5]","[192,1],[5,5]","[192,2],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1843,piano,56,1,BM,3/4,CT,204,4,"8,30,88,150",A,n/a,IAC,"V/bVI,bVI",Y,"[7,1],[4,b6]","[7,1.75],[5,b6]","[7,2],[b6,b6]","[7,3],[b7,b6]","[8,1],[1,b6]","[8,1.75],[b3,b6]","[8,2],[b3,b6]",n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1843,piano,56,1,BM,3/4,CT,204,4,"16,38,96,158",A,n/a,IAC,"V,I",Y,"[15,1],[6,5]","[15,1.75],[7,5]","[15,2],[1,5]","[15,3],[2,5]","[16,1],[3,1]","[16,1.75],[5,3]","[16,2],[5,3]",n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1843,piano,56,1,BM,3/4,CT,204,4,"20,42,100,162",A,n/a,PAC,"V,I",N,"[19,1],[2,7]","[19,1.75],[3,5]","[19,2],[2,7]","[19,3.5],[1,1]","[20,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1843,piano,56,1,BM,3/4,CT,204,3,"22,44,102",A,n/a,PAC,"V,I",N,"[21,1],[5,5]","[21,1.75],[2,5]","[21,2],[2,7]","[21,3],[3,5]","[22,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1843,piano,56,1,BM,3/4,CT,204,2,"49,65",B,a,IAC,"ct7,bIV",Y,"[48,3],[b4,b7]","[48,3.5],[b2,b7]","[49,1],[b1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1843,piano,56,1,BM,3/4,CT,204,2,"53,69",B,a,IAC,"V/bbVII,bbVII",N,"[52,1],[b6]","[52,1.5],[b3]","[52,2],[b4,b1]","[52,2.5],[b2,b1]","[52,3],[bb3,b4]","[52,3.5],[b5,b4]","[53,1],[b4]",n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1843,piano,56,1,BM,3/4,CT,204,2,"57,73",B,b,IAC,"ct7,bbVII",Y,"[56,3],[bb7,b3]","[56,3.5],[b5,b3]","[57,1],[b4]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1843,piano,56,1,BM,3/4,CT,204,1,61,B,b,IAC,"V/bIV,bIV",N,"[60,3],[b5,b1]","[60,3.5],[b2,b1]","[61,1],[b1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
